frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
20,32,29.720358503750013,74.68813521929074,10,11.383391380310059,388,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,14484.015525705652,50025.3809926797,11.222457885742188
20,33,45.1112186382531,82.6405899411366,3,11.383391380310059,389,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,20690.00751542464,53222.34771502979,15.140849113464355
20,36,13.87852460367437,179.47545321730482,47,16.38339138031006,390,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,8096.17927567515,92150.93596675571,20.363340377807617
20,37,18.104442177503795,136.86388701188514,87,16.38339138031006,391,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,9800.178297380562,75020.65809523022,22.594730377197266
20,38,19.827428755183607,105.68745909149716,18,16.38339138031006,392,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,10494.930949670808,62487.42074030037,19.39204978942871
20,40,47.63009535729345,123.88868103489006,5,16.38339138031006,394,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,21705.683611811874,69804.49488839803,18.443153381347656
21,1,0.45345901532448163,97.11146101254877,8,6.383391380310059,395,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,2682.8463771469683,59039.78332162765,11.6328763961792
21,2,0.658511524361048,104.06421619322104,8,6.383391380310059,396,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,2765.528840468164,61834.860781194395,10.557637214660645
21,11,41.01524014886599,84.06277806029176,73,6.383391380310059,400,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,19038.40328583306,53794.081632278096,9.324649810791016
21,12,35.09191228985268,191.06739143551707,18,6.383391380310059,401,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,16649.964633005115,96811.01163236867,7.969733238220215
21,13,36.14757299067827,105.6577397078121,36,6.383391380310059,402,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,17075.634270434788,62475.4732493717,8.340538024902344
21,15,48.15119309976299,125.09734529591458,118,6.383391380310059,404,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,21915.803669259272,70290.39006870938,8.223834991455078
21,16,47.99715614027734,54.042797823584024,8,6.383391380310059,405,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,21853.691992047316,41725.7478687775,8.896116256713867
21,19,54.71624036729573,91.27076693733193,69,6.383391380310059,407,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,24563.00014810312,56691.76560294751,13.142605781555176
21,21,62.0,132.0,1,6.383391380310059,409,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,27500.0,73065.32663316582,7.0716094970703125
21,24,9.502465309081446,159.14515117154463,4,11.383391380310059,410,2026-02-20 13:02:31+00:00,2026-02-20 13:02:31,6331.6392375328405,83977.95021971643,12.00693416595459
